Country Name,Year,Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)",Arable land (% of land area),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Surface area (sq. km),Access to electricity (% of population),"Annual freshwater withdrawals, total (% of internal resources)",CPIA public sector management and institutions cluster average (1=low to 6=high),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Land area where elevation is below 5 meters (% of total land area),"Mortality rate, under-5 (per 1,000 live births)",Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Urban population,Urban population (% of total population),"Adjusted net savings, including particulate emission damage (% of GNI)","Central government debt, total (% of GDP)","Current account balance (BoP, current US$)",Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)",GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),Imports of goods and services (% of GDP),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Medium and high-tech manufacturing value added (% manufacturing value added),Net ODA received (% of GNI),Net ODA received per capita (current US$),Net official development assistance received (current US$),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Revenue, excluding grants (% of GDP)",Short-term debt (% of total reserves),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)","Children out of school, primary, female","Children out of school, primary, male","Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Labor force, female (% of total labor force)","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),"Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, primary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Bird species, threatened",Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Fish species, threatened","Mammal species, threatened","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Plant species (higher), threatened",Population living in slums (% of urban population),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Air transport, registered carrier departures worldwide",Container port traffic (TEU: 20 foot equivalent units),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Mobile cellular subscriptions (per 100 people),Public private partnerships investment in ICT (current US$),Rail lines (total route-km),Secure Internet servers (per 1 million people),Age dependency ratio (% of working-age population),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),"Contraceptive prevalence, any method (% of married women ages 15-49)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","International migrant stock, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Net migration,"Number of surgical procedures (per 100,000 population)",Population ages 65 and above (% of total population),"Population, female (% of total population)",Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of anemia among children (% of children ages 6-59 months),"Prevalence of overweight, weight for height (% of children under 5)","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)",Prevalence of undernourishment (% of population),"Prevalence of wasting, weight for height (% of children under 5)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Specialist surgical workforce (per 100,000 population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),CPIA economic management cluster average (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),IDA resource allocation index (1=low to 6=high),"Intentional homicides (per 100,000 people)",Military expenditure (% of GDP),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net investment in nonfinancial assets (% of GDP),Net lending (+) / net borrowing (-) (% of GDP),Proportion of seats held by women in national parliaments (%),Strength of legal rights index (0=weak to 12=strong),Total tax and contribution rate (% of profit),"Children in employment, female (% of female children ages 7-14)","Children in employment, male (% of male children ages 7-14)","Children in employment, total (% of children ages 7-14)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Fuel exports (% of merchandise exports),High-technology exports (% of manufactured exports),High-technology exports (current US$),"International tourism, expenditures (% of total imports)","International tourism, receipts (% of total exports)","Lead time to export, median case (days)","Lead time to import, median case (days)",Logistics performance index: Overall (1=low to 5=high),Medium and high-tech exports (% manufactured exports),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Firms with female participation in ownership (% of firms),Firms with female top manager (% of firms),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",Gender Ratio Class
Finland,2021,,7.46,2.44,7.38,2777.3,78.32,98.08,92.45,73.73,224090.0,303947.7,99.87,0.01,798128.0,14.4,338470.0,100.0,2.8,,,,,,2.3,0.21,23.76,,5541017.0,0.0,,99.28,,50.2,,4742889.0,85.6,11.22,66.21,1222430602.0,27.2,39.48,,,296000000000.0,2.84,58690.0,325000000000.0,,24.52,39.44,23.99,2.19,46.12,,,,0.93,22.6,,,,16744106303.0,2534.0,2554.0,6.54,,,,,,47.65,2799859.0,,,,,,,99.1,98.74,15.43,61.68,,,,,,,99.35,,,143.36,,100.87,,7.61,,5.15,,,,,,,,107.0,42598.0,1409037.0,33.64,3.74,,,,129.15,,5918.0,104960.88,62.13,9.0,99.5,,,,10.4,6.1,1.46,,89.0,93.0,3.5,,84.6,79.3,81.89,,,14928.0,,22.89,50.6,,,,,,,2.5,,0.0,0.0,,,,,,,,,1.26,-0.98,2.3,,-3.28,46.0,,,,,,55.92,63.72,8.17,13.04,,7.0,10.29,5489726511.0,,,,,,50.35,81996000000.0,86013000000.0,56.67,0.68,0.82,,,14.06,10.75,,5
France,2021,,52.15,1.62,32.79,7171.3,96.52,153.32,96.72,31.66,173364.0,547557.0,96.97,1.85,12711228.0,18.76,549086.87,100.0,12.34,,,,,,4.1,0.29,22.86,,67764304.0,0.1,,,,16.2,,55053076.0,81.24,9.21,116.89,9868141920.0,23.84,30.03,,,2960000000000.0,6.44,55020.0,3730000000000.0,,23.57,31.92,16.4,1.64,51.7,,,,0.81,16.88,,,,244000000000.0,,,5.43,,,,,,48.83,31271173.0,,,,,,,,,17.37,61.3,,,,,,,102.58,,,104.52,,69.94,,7.87,,3.23,,,,,,,,200.0,332174.0,6398943.0,47.64,57.6,,,,116.69,,27716.0,39689.98,63.12,11.0,,,,,9.8,5.3,1.84,,96.0,94.0,7.6,,85.5,79.3,82.32,,,20614.0,,21.32,51.66,,0.3,,,,,2.5,,0.0,0.0,,,,,,,,1.14,1.92,0.92,6.58,,-5.76,39.51,,,,,,52.2,59.84,6.63,8.68,,3.2,21.92,97729573744.0,,,,,,62.59,585000000000.0,715000000000.0,43.93,0.43,0.27,51.2,19.9,,,,3
French Polynesia,2021,,13.97,,0.72,,102.15,,103.74,43.06,1494.6,3471.0,107.91,7.49,115331.0,37.93,3471.0,100.0,,,,,,,,0.7,,,304032.0,,,,,7.4,,188701.0,62.07,,,,,13.1,,,6150640646.0,2.09,,,,,38.53,,,,,,,,,,,,,,,,,,,,,44.05,133089.0,,,,,,,,,21.71,68.66,,,,,,,,,,,,,,12.49,,2.6,,,,,,,,,,,26.72,47.9,,,,106.21,,,1476.82,45.64,12.76,,,,,5.38,25.2,1.7,,,,13.0,,82.63,76.98,79.49,,,-378.0,,9.63,49.42,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,49.61,62.13,13.35,19.36,,0.06,23.28,23343057.0,,,,,,,119000000.0,1981000000.0,34.14,0.31,0.33,,,,,,4
Gabon,2021,,8.36,6.02,1.26,1587.6,105.3,28.25,104.82,91.27,235187.2,257670.0,102.67,0.66,224215.0,9.58,267670.0,91.8,0.08,,,,,,39.9,2.1,,,2341179.0,,,82.02,,91.3,,2116964.0,90.42,,,,13.51,55.54,45.78,7806030500.0,20217946921.0,1.47,16490.0,38608290592.0,46310000.0,,18.95,50.92,1.09,5.39,0.58,42.09,98550003.05,0.44,14.54,,28060000.0,15.31,,,,2.7,,,,,,39.77,688927.0,87.07,90.79,88.86,93.04,94.96,93.98,,,36.42,59.68,,,,,,,99.95,,,71.44,,14.74,,21.23,,6.47,,,,,,,,164.0,,,2.65,1.33,209000000.0,,,134.32,,648.0,40.58,67.56,27.14,,,,,7.26,5.5,3.49,,75.0,64.0,513.0,,68.49,63.49,65.82,,,1516.0,,3.9,49.07,,3.0,,,,,23.0,,12.8,20.2,,19.4,,,,,,,1.54,-0.72,0.88,,-1.42,16.2,,,,,,37.8,54.34,37.59,28.08,,52.31,1.48,40017534.0,,,,,,10.09,8031000000.0,3646000000.0,57.76,1.3,0.59,,,,,,1
"Gambia, The",2021,,62.65,23.58,43.48,1056.8,63.04,2.24,65.74,23.41,2369.33,10120.0,73.24,0.69,970908.0,36.78,11300.0,63.7,3.39,3.0,,,,,47.2,2.53,,,2639916.0,,,74.41,,48.6,1.15,1669008.0,63.22,17.84,,-86877349.87,,6.62,54.42,1081432814.0,2014158843.0,5.26,2640.0,6976646478.0,142070000.0,24.02,35.48,15.88,7.37,3.9,12.62,93.9,247899993.9,0.28,,5.81,38290000.0,28.08,652670952.2,40004.0,62633.0,3.04,,,,,,47.17,903526.0,40.45,65.27,51.64,62.55,72.02,67.49,,,43.5,54.06,,,,,,41.52,91.21,,1.13,101.39,,,87.6,6.21,,3.11,,,,,,,,3.0,,,0.19,2.33,,,,101.44,,,45.08,84.98,33.26,,,,,7.54,1.9,4.68,1.15,82.0,79.0,149.0,,63.53,60.66,62.08,,,-1960.0,,2.44,50.26,,1.5,,,,,19.6,,51.9,73.9,,,,2.5,3.4,3.0,2.98,,0.77,,,,,8.62,,,,,,56.18,65.14,81.54,66.65,,45.67,0.0,20.0,,,,,,15.08,33000000.0,607000000.0,31.78,11.72,8.84,,,,,,5
Georgia,2021,,34.25,7.23,4.49,2748.8,126.82,,117.43,40.62,28224.0,69490.0,104.5,1.84,1488191.0,40.13,69700.0,100.0,2.77,,,,,,9.5,-0.38,29.09,,3708610.0,5.5,,88.8,,25.2,1.01,2220419.0,59.87,-5.6,54.73,-1942563332.0,27.2,42.67,126.31,22053309339.0,18853115589.0,10.64,17740.0,65780416560.0,274720000.0,10.42,58.93,21.07,9.57,14.25,4.35,207.4,769179992.7,0.27,24.86,55.54,68860000.0,29.46,4270945063.0,,,3.59,,,,,,47.46,1876551.0,,,,,,,99.14,99.17,21.09,64.35,,,,,,,102.97,,1.01,106.0,,76.82,,11.79,,3.86,,,,,,,,58.13,1000.0,401269.0,26.65,9.11,,,,147.75,,1387.0,3725.12,55.4,13.41,99.8,,,,15.17,5.7,2.08,,85.0,90.0,64.0,,76.68,66.8,71.69,,,-2734.0,,14.56,52.98,,0.3,,,,,2.9,,2.3,2.7,,,,,,,,,1.61,-1.65,4.25,,-5.89,19.33,,,,,,56.12,73.62,45.08,49.35,,0.79,1.6,16787165.0,,,,,,28.89,4243000000.0,10099000000.0,76.07,23.9,10.76,,,17.79,3.71,,5
Germany,2021,,47.49,0.71,33.37,6998.1,90.39,130.14,94.49,32.68,114190.0,349390.0,97.06,0.58,18682511.0,22.46,357590.0,100.0,24.11,,,,,,3.6,0.04,9.66,,83196078.0,,,100.97,,17.6,,64513567.0,77.54,14.52,54.48,312000000000.0,16.68,47.28,,,4280000000000.0,3.16,64330.0,5350000000000.0,,30.87,41.88,27.03,3.07,60.64,,,,0.83,12.51,,,,296000000000.0,16955.0,26897.0,5.45,,,,,,46.71,43386527.0,,,,,,,,,13.87,63.96,,,,,,,101.35,,,101.2,,75.67,,3.64,,2.7,,,,,,,,107.0,368400.0,14710963.0,44.06,46.0,,,,127.56,,33401.0,113297.58,56.36,9.6,,,,,12.3,6.9,1.58,,91.0,97.0,5.0,,83.3,78.4,80.79,,,312735.0,,22.17,50.66,,0.1,,,,,2.5,,0.0,0.0,,,,,,,,0.83,1.33,0.28,4.29,,-3.99,34.92,,,,,,55.47,65.83,4.12,5.1,,2.6,15.39,212000000000.0,,,,,,72.23,1640000000000.0,1420000000000.0,71.48,0.47,0.25,33.5,14.2,,,,3
Ghana,2021,,55.39,19.66,20.7,2360.5,131.73,37.37,130.54,35.13,79929.33,227533.0,116.02,11.9,13794798.0,42.02,238530.0,86.3,4.78,3.6,,,,,43.8,2.01,18.42,,32833031.0,,,,,39.0,,19038233.0,57.99,3.78,,-2541432817.0,20.75,30.06,58.05,44746812268.0,79524421861.0,5.08,6340.0,208000000000.0,737680000.0,15.59,32.65,28.41,9.97,10.84,1.61,37.72,1238469971.0,0.37,14.93,51.85,158110000.0,14.38,9916916900.0,464214.0,466109.0,3.42,,,,,,48.03,14064388.0,,,,,,,85.44,91.39,37.25,59.27,,,,,,,97.9,,,75.31,,19.19,65.52,3.34,,2.88,,,,,,,,30.3,13321.0,1604724.0,0.35,0.97,,,,123.21,,,49.52,68.72,27.55,,,,,7.63,2.6,3.56,,98.0,94.0,136.0,,66.01,61.63,63.8,,,-11253.0,,3.48,50.12,,1.7,,,,,4.9,,5.0,22.6,,,,3.33,3.7,3.67,3.58,1.84,0.38,,9.17,,-9.24,14.55,,,,,,64.85,71.77,77.87,62.37,,26.66,0.73,8559644.0,,,,,,10.56,14727000000.0,13629000000.0,35.66,11.46,4.65,,,,,,1
Gibraltar,2021,,,,,,,,,0.0,0.0,10.0,,,0.0,0.0,10.0,100.0,,,,,,,,-0.12,,,32669.0,,,131.67,,0.0,1.0,32669.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,62.47,,,,,,105.6,126.98,,1.07,121.48,,,,,,,,,,,,,,,,,59.86,46.6,,,,104.53,,,18519.09,60.08,10.71,,,,,11.55,,1.85,,,,,,81.7,77.11,79.33,,,-58.0,,20.43,50.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,2021,,45.52,3.68,16.54,4194.7,101.56,149.97,100.47,30.27,39018.0,128900.0,97.28,8.44,2109825.0,19.96,131960.0,100.0,17.63,,,,,,4.0,-1.22,29.83,,10569207.0,0.6,,96.34,,21.5,,8459382.0,80.04,-2.16,237.49,-13857822381.0,43.55,40.94,,,215000000000.0,8.38,32760.0,346000000000.0,,9.83,48.71,15.08,1.22,26.47,,,,0.62,35.34,,,,14447242598.0,12106.0,12031.0,4.08,,,,,,44.8,4571642.0,,,,,,,95.69,96.28,14.06,63.43,,,,,,,97.33,,,104.78,,150.61,,14.66,,2.71,,,,,,,,58.0,108338.0,6077102.0,41.92,46.4,,,,110.04,,2339.0,11384.39,57.65,8.1,,,,,13.6,6.4,1.43,,99.0,97.0,2.1,,82.9,77.4,80.08,,,-14806.0,,22.51,51.01,,0.2,,,,,2.5,,2.7,0.3,,,,,,,,0.85,3.86,2.87,10.63,,-7.77,21.67,,,,,,43.86,57.18,20.51,26.47,,28.2,12.28,2250610346.0,,,,,,31.77,47218000000.0,77105000000.0,57.91,4.23,2.15,,,,,,2
Greenland,2021,,0.59,17.49,,,,,,0.0,2.2,410450.0,,,7078.0,12.49,410450.0,100.0,,,,,,,,0.51,,,56653.0,,,,,11.6,,49575.0,87.51,,,,,35.44,,,3235809504.0,1.29,,,,,49.72,16.06,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,20.89,69.65,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,,,,,118.42,,,4377.53,43.57,13.4,,,,,9.4,3.3,1.82,,,,70.0,,73.75,69.97,71.81,,,-62.0,,9.46,47.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802000000.0,1066000000.0,57.73,,,,,,,,
Grenada,2021,,23.53,5.34,8.82,994.8,85.42,64.63,94.7,52.06,177.0,340.0,137.92,11.76,78886.0,63.31,340.0,93.7,7.05,3.5,,,,,16.0,0.76,,,124610.0,,,85.58,,10.2,,45724.0,36.69,,,-162343988.1,,,70.14,725553605.6,1122800000.0,4.69,13060.0,1628028115.0,28660000.0,,,14.55,1.22,,6.65,546.83,68139999.39,0.63,,34.56,1320000.0,12.59,348259248.6,1383.0,1220.0,4.09,,,,,,,,,,,,,,,,24.07,66.08,,,,,,,83.4,,,,,,65.06,,,2.78,,,,,,,,0.2,,22117.0,26.12,22.3,,,,81.07,,,585.83,51.32,15.96,,,,,8.15,12.6,2.0,,77.0,70.0,3.1,,77.9,72.21,74.94,,,-85.0,,9.84,49.96,,,,,,,,,,,,,,3.83,3.8,3.5,3.66,4.01,,,,,,46.67,,,,,,,,,,,0.03,1.24,90309.0,,,,,,,35000000.0,447000000.0,42.93,,,,,,,,
Guam,2021,,29.63,,1.85,,,,,51.85,280.0,540.0,,12.96,8501.0,4.99,540.0,100.0,,,,,,,,0.77,,,170534.0,,,,,4.5,,162033.0,95.02,,,,,3.1,,,6234000000.0,2.06,,,,,58.74,,,,,,,,,,,,,,,,,,,,,45.16,78638.0,,,,,,,,,26.3,62.24,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,1.83,42.8,,,,,,,1108.28,60.66,16.38,,,,,7.34,19.1,2.57,,,,39.0,,80.7,72.98,76.66,,,-244.0,,11.46,49.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.46,68.68,6.64,11.84,,,,,,,,,,,44000000.0,808000000.0,13.67,0.99,0.46,,,,,,5
Guatemala,2021,,43.04,9.3,14.5,2194.1,99.72,219.35,107.03,32.81,35162.0,107160.0,118.58,11.04,8170759.0,47.76,108890.0,97.9,3.04,,,,,,22.9,1.48,17.44,,17109746.0,,14.4,88.5,,62.1,0.99,8938987.0,52.25,8.6,,1890468140.0,13.34,17.71,32.11,26951811120.0,86053083476.0,8.0,11810.0,202000000000.0,450460000.0,19.04,31.78,22.34,4.26,22.4,0.61,29.96,512549987.8,0.42,12.72,6.51,56750000.0,9.36,20934881435.0,91268.0,90146.0,3.11,,,,,,33.24,6764382.0,,,,,,,89.28,85.48,32.93,62.17,,,,,,49.84,103.81,,0.98,48.32,,,,2.17,,4.42,,,,,,,,109.2,48.0,1735500.0,3.48,13.2,,,,125.65,,,126.01,60.85,21.12,,,,,6.5,13.1,2.4,0.44,79.0,81.0,26.0,,72.65,66.01,69.24,,,-29118.0,935.3,4.9,50.5,,0.2,,,0.2,46.0,13.3,0.8,43.4,36.8,,,,,,,,19.99,0.4,1.84,2.88,,-1.15,19.38,,,,,,38.35,80.46,52.52,36.82,,2.71,5.17,332469285.0,,,,,,24.87,13753000000.0,26607000000.0,46.9,12.11,6.72,,,,,,1
Guinea,2021,,59.57,27.32,12.62,1344.9,143.63,6.86,138.17,25.02,61490.0,245720.0,102.32,3.41,8489377.0,62.74,245860.0,46.8,0.39,3.0,,,,,98.7,2.44,14.71,,13531906.0,,,63.18,,66.8,,5042529.0,37.26,-16.28,,4638730000.0,,42.99,33.32,4607551461.0,16091817842.0,3.9,3210.0,43433433101.0,394000000.0,-0.56,62.81,28.84,12.6,,4.28,43.76,592090026.9,0.32,,,50570000.0,1.63,,246709.0,144387.0,2.04,,,,,,41.14,4121670.0,31.27,61.15,45.33,49.09,71.33,60.33,,,41.83,54.81,,,,,,19.66,97.96,,,35.95,,6.72,69.2,5.77,,5.13,,,,,,,,226.0,,,0.01,0.0,,,,101.94,,,7.17,82.45,34.43,,,,,9.99,2.1,4.4,,47.0,47.0,175.0,,60.1,57.6,58.89,,,-4367.0,,3.36,50.59,,1.5,,,,,12.9,,,,,28.2,,3.5,3.4,3.33,3.31,,1.48,,,,,,,,,,,41.76,63.67,87.11,74.33,,,,,,,,,,,10239000000.0,4187000000.0,89.65,24.34,10.52,,,,,,5
Guinea-Bissau,2021,,28.99,33.03,10.67,1352.7,126.14,31.72,120.96,70.11,19715.7,28120.0,100.11,8.89,1141289.0,55.38,36130.0,35.8,1.09,2.1,,,,,74.5,2.2,,,2060721.0,26.0,,,,87.4,,919432.0,44.62,,,-14127802.76,,24.68,65.36,1072516429.0,1724555634.0,6.4,2300.0,4740590357.0,103350000.0,23.42,30.87,15.47,2.24,,9.71,82.06,169100006.1,0.37,,,17580000.0,11.14,,,,,,,,,,45.1,683858.0,,,,,,,,,40.56,56.63,,,,,,,,,,,,,,3.63,,7.14,,,,,,,,16.0,,,0.16,,,,,108.53,,,5.82,76.6,31.09,,,,,8.72,2.1,4.01,,67.0,63.0,361.0,,61.8,57.39,59.65,,,-1395.0,,2.81,50.64,,2.5,,,,,37.9,,70.8,82.2,,,,2.5,2.3,2.83,2.43,,1.6,,,,,13.73,,,,,,48.9,63.19,79.09,60.68,,,,,,,,,,,300000000.0,412000000.0,41.29,13.45,8.01,,,,,,1
Guyana,2021,,5.3,13.46,2.13,5442.6,97.56,60.89,102.85,93.5,184061.33,196850.0,139.31,0.15,588163.0,73.1,214970.0,92.9,0.6,3.2,,,,,27.5,0.92,,,804567.0,,,,,13.2,,216404.0,26.9,,,-2503315525.0,,,24.87,1889705076.0,8041362110.0,20.01,21900.0,17621818093.0,40430000.0,,,50.39,5.03,,1.83,172.53,138809997.6,0.43,,7.16,5350000.0,2.34,790784502.1,7923.0,7854.0,,,,,,,41.26,283296.0,,,,,,,,,28.71,65.12,,,,,,,99.72,,,85.52,,,,14.93,,2.8,,,,,,,,241.0,624.0,,11.65,15.3,,,,106.39,,,65.87,53.56,20.3,,,,,9.99,11.7,2.4,2.59,98.0,95.0,64.0,,69.1,62.48,65.67,,,-4316.0,,6.16,51.07,,1.5,,,,,2.5,,,,,,,3.5,3.2,3.17,3.27,16.28,1.0,,,,,35.71,,,,,,39.33,60.22,30.38,27.92,,68.95,0.22,139915.0,,,,,,,4356000000.0,4376000000.0,108.59,5.63,1.75,,,,,,4
Haiti,2021,,65.13,20.68,36.47,1054.8,74.27,7.43,79.41,12.49,3441.9,27560.0,100.99,10.89,4812100.0,42.04,27750.0,47.2,11.15,2.0,,,,,58.2,1.24,24.84,,11447569.0,,,,,76.7,,6635469.0,57.96,7.98,,87655854.75,,7.14,12.46,2604100585.0,20877414953.0,-1.8,3120.0,35698748270.0,954550000.0,13.4,30.03,25.53,16.84,5.26,4.55,83.12,951479980.5,0.59,,0.0,44430000.0,1.97,2457439222.0,,,1.24,,,,,,48.25,5078941.0,,,,,,,,,32.36,63.15,,,,,,,,,,,,,,15.25,,5.88,,,,,,,,13.01,1563.0,,0.27,0.05,,,,63.93,,,7.86,58.35,23.5,,,,,8.68,8.9,2.81,4.77,51.0,65.0,159.0,,66.12,60.4,63.19,,,-32977.0,,4.49,50.44,,1.7,,,,,45.0,,37.9,49.5,,,,3.0,2.5,3.0,2.63,13.01,0.11,,,,,,,,,,,62.24,69.06,82.12,67.43,,,,,,,,,,3.8,1130000000.0,4304000000.0,26.03,26.55,14.23,,,,,,2
Honduras,2021,,31.96,10.89,9.1,1870.7,105.87,191.12,108.7,56.65,63383.1,111890.0,114.8,5.36,4215972.0,41.02,112490.0,94.1,1.77,3.0,,,,,16.6,1.54,14.45,,10278345.0,,,72.69,,45.9,,6062373.0,58.98,19.36,,-1537682902.0,,39.37,47.84,12494060703.0,28144331507.0,12.57,5690.0,58446482549.0,366160000.0,18.27,64.01,25.82,4.48,7.16,2.4,60.06,617309997.6,0.44,,11.69,33130000.0,14.9,8666862381.0,126108.0,150742.0,5.81,,,,,,39.43,4452659.0,,,,,,,90.16,88.39,30.57,65.23,,,,,,33.77,83.98,,,54.56,,22.46,,7.94,,4.22,,,,,,,,90.66,14225.0,824876.0,4.1,4.52,,,,73.56,,,113.54,53.31,21.07,,,,,5.61,5.1,2.36,0.66,77.0,81.0,30.0,,72.53,67.89,70.12,,,-5779.0,,4.2,49.5,,0.2,,,,,18.7,,50.1,45.6,,,,3.5,3.6,3.33,3.36,38.34,1.54,,,,,27.34,,,,,,49.4,75.29,47.88,29.05,,0.01,1.45,21992491.0,,,,,,43.95,10247000000.0,15067000000.0,89.94,8.24,5.29,,,,,,1
"Hong Kong SAR, China",2021,,3.81,0.08,1.9,2069.7,101.47,,162.56,,,1050.0,175.19,0.95,0.0,0.0,1110.0,100.0,,,,,,,,-0.91,100.0,,7413100.0,,,119.09,,0.4,1.02,7413100.0,100.0,,,43658556611.0,,204.01,,,369000000000.0,6.45,70450.0,522000000000.0,,28.61,198.45,5.99,1.57,36.03,,,,0.76,,,,,497000000000.0,,,4.0,,,,,,49.86,3866026.0,,,,,,,81.27,81.3,12.17,68.22,,,,,,,106.03,,1.04,100.2,,97.38,96.15,5.17,,1.17,,,,,,,,,55653.0,17772000.0,39.22,50.8,,,,319.43,,230.1,100440.3,46.58,5.0,,,,,6.9,7.8,0.77,,,,57.0,,87.94,83.24,85.53,,,0.0,,19.6,53.88,,,,,,,2.5,,,,,,,,,,,0.31,,,,,,,,,,,,54.15,65.7,4.02,8.33,,0.1,70.55,432000000000.0,,,,,,38.75,670000000000.0,712000000000.0,374.64,0.23,0.1,,,,,,5
